series_id        	year	period	       value	footnote_codes
CES0500000001    	1939	M01	       25935	
CES0500000001    	1939	M02	       26099	
CES0500000001    	1939	M03	       26278	
CES0500000001    	1939	M04	       26092	
CES0500000001    	1939	M05	       26293	
CES0500000001    	1939	M06	       26499	
CES0500000001    	1939	M07	       26400	
CES0500000001    	1939	M08	       26617	
CES0500000001    	1939	M09	       26955	
CES0500000001    	1939	M10	       27322	
CES0500000001    	1939	M11	       27361	
CES0500000001    	1939	M12	       27408	
CES0500000001    	1940	M01	       27453	
CES0500000001    	1940	M02	       27565	
CES0500000001    	1940	M03	       27674	
CES0500000001    	1940	M04	       27549	
CES0500000001    	1940	M05	       27707	
CES0500000001    	1940	M06	       27759	
CES0500000001    	1940	M07	       27681	
CES0500000001    	1940	M08	       28070	
CES0500000001    	1940	M09	       28498	
CES0500000001    	1940	M10	       28914	
CES0500000001    	1940	M11	       29273	
CES0500000001    	1940	M12	       29759	
CES0500000001    	1941	M01	       30013	
CES0500000001    	1941	M02	       30339	
CES0500000001    	1941	M03	       30557	
CES0500000001    	1941	M04	       30883	
CES0500000001    	1941	M05	       31540	
CES0500000001    	1941	M06	       31949	
CES0500000001    	1941	M07	       32387	
CES0500000001    	1941	M08	       32723	
CES0500000001    	1941	M09	       32944	
CES0500000001    	1941	M10	       33042	
CES0500000001    	1941	M11	       33075	
CES0500000001    	1941	M12	       33133	
CES0500000001    	1942	M01	       33258	
CES0500000001    	1942	M02	       33366	
CES0500000001    	1942	M03	       33678	
CES0500000001    	1942	M04	       33995	
CES0500000001    	1942	M05	       34340	
CES0500000001    	1942	M06	       34519	
CES0500000001    	1942	M07	       34881	
CES0500000001    	1942	M08	       35174	
CES0500000001    	1942	M09	       35393	
CES0500000001    	1942	M10	       35559	
CES0500000001    	1942	M11	       35648	
CES0500000001    	1942	M12	       35843	
CES0500000001    	1943	M01	       36040	
CES0500000001    	1943	M02	       36170	
CES0500000001    	1943	M03	       36295	
CES0500000001    	1943	M04	       36380	
CES0500000001    	1943	M05	       36315	
CES0500000001    	1943	M06	       36457	
CES0500000001    	1943	M07	       36443	
CES0500000001    	1943	M08	       36395	
CES0500000001    	1943	M09	       36325	
CES0500000001    	1943	M10	       36505	
CES0500000001    	1943	M11	       36642	
CES0500000001    	1943	M12	       36475	
CES0500000001    	1944	M01	       36492	
CES0500000001    	1944	M02	       36409	
CES0500000001    	1944	M03	       36181	
CES0500000001    	1944	M04	       35951	
CES0500000001    	1944	M05	       35864	
CES0500000001    	1944	M06	       35800	
CES0500000001    	1944	M07	       35714	
CES0500000001    	1944	M08	       35646	
CES0500000001    	1944	M09	       35463	
CES0500000001    	1944	M10	       35485	
CES0500000001    	1944	M11	       35448	
CES0500000001    	1944	M12	       35485	
CES0500000001    	1945	M01	       35641	
CES0500000001    	1945	M02	       35658	
CES0500000001    	1945	M03	       35582	
CES0500000001    	1945	M04	       35261	
CES0500000001    	1945	M05	       35145	
CES0500000001    	1945	M06	       34968	
CES0500000001    	1945	M07	       34689	
CES0500000001    	1945	M08	       34331	
CES0500000001    	1945	M09	       32565	
CES0500000001    	1945	M10	       32746	
CES0500000001    	1945	M11	       33166	
CES0500000001    	1945	M12	       33299	
CES0500000001    	1946	M01	       34044	
CES0500000001    	1946	M02	       33466	
CES0500000001    	1946	M03	       34437	
CES0500000001    	1946	M04	       35152	
CES0500000001    	1946	M05	       35617	
CES0500000001    	1946	M06	       36055	
CES0500000001    	1946	M07	       36471	
CES0500000001    	1946	M08	       36961	
CES0500000001    	1946	M09	       37246	
CES0500000001    	1946	M10	       37429	
CES0500000001    	1946	M11	       37756	
CES0500000001    	1946	M12	       37751	
CES0500000001    	1947	M01	       37916	
CES0500000001    	1947	M02	       37951	
CES0500000001    	1947	M03	       38019	
CES0500000001    	1947	M04	       37941	
CES0500000001    	1947	M05	       38087	
CES0500000001    	1947	M06	       38286	
CES0500000001    	1947	M07	       38219	
CES0500000001    	1947	M08	       38441	
CES0500000001    	1947	M09	       38664	
CES0500000001    	1947	M10	       38845	
CES0500000001    	1947	M11	       38899	
CES0500000001    	1947	M12	       38976	
CES0500000001    	1948	M01	       39055	
CES0500000001    	1948	M02	       38918	
CES0500000001    	1948	M03	       39060	
CES0500000001    	1948	M04	       38736	
CES0500000001    	1948	M05	       39115	
CES0500000001    	1948	M06	       39298	
CES0500000001    	1948	M07	       39386	
CES0500000001    	1948	M08	       39387	
CES0500000001    	1948	M09	       39489	
CES0500000001    	1948	M10	       39416	
CES0500000001    	1948	M11	       39323	
CES0500000001    	1948	M12	       39144	
CES0500000001    	1949	M01	       38774	
CES0500000001    	1949	M02	       38604	
CES0500000001    	1949	M03	       38325	
CES0500000001    	1949	M04	       38288	
CES0500000001    	1949	M05	       38022	
CES0500000001    	1949	M06	       37783	
CES0500000001    	1949	M07	       37569	
CES0500000001    	1949	M08	       37639	
CES0500000001    	1949	M09	       37790	
CES0500000001    	1949	M10	       36972	
CES0500000001    	1949	M11	       37292	
CES0500000001    	1949	M12	       37570	
CES0500000001    	1950	M01	       37592	
CES0500000001    	1950	M02	       37371	
CES0500000001    	1950	M03	       37876	
CES0500000001    	1950	M04	       38288	
CES0500000001    	1950	M05	       38675	
CES0500000001    	1950	M06	       39061	
CES0500000001    	1950	M07	       39364	
CES0500000001    	1950	M08	       40005	
CES0500000001    	1950	M09	       40210	
CES0500000001    	1950	M10	       40457	
CES0500000001    	1950	M11	       40514	
CES0500000001    	1950	M12	       40547	
CES0500000001    	1951	M01	       40936	
CES0500000001    	1951	M02	       41195	
CES0500000001    	1951	M03	       41463	
CES0500000001    	1951	M04	       41410	
CES0500000001    	1951	M05	       41535	
CES0500000001    	1951	M06	       41565	
CES0500000001    	1951	M07	       41523	
CES0500000001    	1951	M08	       41493	
CES0500000001    	1951	M09	       41402	
CES0500000001    	1951	M10	       41429	
CES0500000001    	1951	M11	       41521	
CES0500000001    	1951	M12	       41626	
CES0500000001    	1952	M01	       41707	
CES0500000001    	1952	M02	       41872	
CES0500000001    	1952	M03	       41842	
CES0500000001    	1952	M04	       41958	
CES0500000001    	1952	M05	       41948	
CES0500000001    	1952	M06	       41570	
CES0500000001    	1952	M07	       41406	
CES0500000001    	1952	M08	       42206	
CES0500000001    	1952	M09	       42586	
CES0500000001    	1952	M10	       42781	
CES0500000001    	1952	M11	       43015	
CES0500000001    	1952	M12	       43231	
CES0500000001    	1953	M01	       43350	
CES0500000001    	1953	M02	       43542	
CES0500000001    	1953	M03	       43689	
CES0500000001    	1953	M04	       43665	
CES0500000001    	1953	M05	       43773	
CES0500000001    	1953	M06	       43785	
CES0500000001    	1953	M07	       43813	
CES0500000001    	1953	M08	       43735	
CES0500000001    	1953	M09	       43619	
CES0500000001    	1953	M10	       43476	
CES0500000001    	1953	M11	       43159	
CES0500000001    	1953	M12	       42960	
CES0500000001    	1954	M01	       42709	
CES0500000001    	1954	M02	       42599	
CES0500000001    	1954	M03	       42361	
CES0500000001    	1954	M04	       42373	
CES0500000001    	1954	M05	       42136	
CES0500000001    	1954	M06	       42049	
CES0500000001    	1954	M07	       41967	
CES0500000001    	1954	M08	       41934	
CES0500000001    	1954	M09	       41992	
CES0500000001    	1954	M10	       42042	
CES0500000001    	1954	M11	       42216	
CES0500000001    	1954	M12	       42374	
CES0500000001    	1955	M01	       42543	
CES0500000001    	1955	M02	       42721	
CES0500000001    	1955	M03	       43024	
CES0500000001    	1955	M04	       43289	
CES0500000001    	1955	M05	       43521	
CES0500000001    	1955	M06	       43770	
CES0500000001    	1955	M07	       43938	
CES0500000001    	1955	M08	       44088	
CES0500000001    	1955	M09	       44199	
CES0500000001    	1955	M10	       44311	
CES0500000001    	1955	M11	       44509	
CES0500000001    	1955	M12	       44673	
CES0500000001    	1956	M01	       44808	
CES0500000001    	1956	M02	       44955	
CES0500000001    	1956	M03	       45042	
CES0500000001    	1956	M04	       45099	
CES0500000001    	1956	M05	       45139	
CES0500000001    	1956	M06	       45219	
CES0500000001    	1956	M07	       44550	
CES0500000001    	1956	M08	       45180	
CES0500000001    	1956	M09	       45123	
CES0500000001    	1956	M10	       45258	
CES0500000001    	1956	M11	       45268	
CES0500000001    	1956	M12	       45345	
CES0500000001    	1957	M01	       45267	
CES0500000001    	1957	M02	       45451	
CES0500000001    	1957	M03	       45484	
CES0500000001    	1957	M04	       45537	
CES0500000001    	1957	M05	       45437	
CES0500000001    	1957	M06	       45365	
CES0500000001    	1957	M07	       45369	
CES0500000001    	1957	M08	       45371	
CES0500000001    	1957	M09	       45185	
CES0500000001    	1957	M10	       44995	
CES0500000001    	1957	M11	       44789	
CES0500000001    	1957	M12	       44538	
CES0500000001    	1958	M01	       44255	
CES0500000001    	1958	M02	       43744	
CES0500000001    	1958	M03	       43451	
CES0500000001    	1958	M04	       43159	
CES0500000001    	1958	M05	       43020	
CES0500000001    	1958	M06	       42988	
CES0500000001    	1958	M07	       43067	
CES0500000001    	1958	M08	       43221	
CES0500000001    	1958	M09	       43490	
CES0500000001    	1958	M10	       43454	
CES0500000001    	1958	M11	       43916	
CES0500000001    	1958	M12	       43985	
CES0500000001    	1959	M01	       44373	
CES0500000001    	1959	M02	       44572	
CES0500000001    	1959	M03	       44882	
CES0500000001    	1959	M04	       45179	
CES0500000001    	1959	M05	       45397	
CES0500000001    	1959	M06	       45538	
CES0500000001    	1959	M07	       45631	
CES0500000001    	1959	M08	       45155	
CES0500000001    	1959	M09	       45189	
CES0500000001    	1959	M10	       45093	
CES0500000001    	1959	M11	       45350	
CES0500000001    	1959	M12	       45806	
CES0500000001    	1960	M01	       45967	
CES0500000001    	1960	M02	       46187	
CES0500000001    	1960	M03	       45929	
CES0500000001    	1960	M04	       46279	
CES0500000001    	1960	M05	       46043	
CES0500000001    	1960	M06	       45916	
CES0500000001    	1960	M07	       45864	
CES0500000001    	1960	M08	       45800	
CES0500000001    	1960	M09	       45733	
CES0500000001    	1960	M10	       45640	
CES0500000001    	1960	M11	       45445	
CES0500000001    	1960	M12	       45145	
CES0500000001    	1961	M01	       45119	
CES0500000001    	1961	M02	       44970	
CES0500000001    	1961	M03	       45048	
CES0500000001    	1961	M04	       44998	
CES0500000001    	1961	M05	       45122	
CES0500000001    	1961	M06	       45289	
CES0500000001    	1961	M07	       45399	
CES0500000001    	1961	M08	       45534	
CES0500000001    	1961	M09	       45592	
CES0500000001    	1961	M10	       45717	
CES0500000001    	1961	M11	       45930	
CES0500000001    	1961	M12	       46036	
CES0500000001    	1962	M01	       46040	
CES0500000001    	1962	M02	       46310	
CES0500000001    	1962	M03	       46374	
CES0500000001    	1962	M04	       46680	
CES0500000001    	1962	M05	       46670	
CES0500000001    	1962	M06	       46644	
CES0500000001    	1962	M07	       46720	
CES0500000001    	1962	M08	       46775	
CES0500000001    	1962	M09	       46889	
CES0500000001    	1962	M10	       46927	
CES0500000001    	1962	M11	       46911	
CES0500000001    	1962	M12	       46902	
CES0500000001    	1963	M01	       46911	
CES0500000001    	1963	M02	       46999	
CES0500000001    	1963	M03	       47075	
CES0500000001    	1963	M04	       47316	
CES0500000001    	1963	M05	       47328	
CES0500000001    	1963	M06	       47357	
CES0500000001    	1963	M07	       47460	
CES0500000001    	1963	M08	       47542	
CES0500000001    	1963	M09	       47661	
CES0500000001    	1963	M10	       47804	
CES0500000001    	1963	M11	       47771	
CES0500000001    	1963	M12	       47864	
CES0500000001    	1964	M01	       47925	
CES0500000001    	1964	M02	       48172	
CES0500000001    	1964	M03	       48286	
CES0500000001    	1964	M04	       48278	
CES0500000001    	1964	M05	       48419	
CES0500000001    	1964	M06	       48550	
CES0500000001    	1964	M07	       48735	
CES0500000001    	1964	M08	       48887	
CES0500000001    	1964	M09	       49117	
CES0500000001    	1964	M10	       48948	
CES0500000001    	1964	M11	       49339	
CES0500000001    	1964	M12	       49524	
CES0500000001    	1965	M01	       49645	
CES0500000001    	1965	M02	       49826	
CES0500000001    	1965	M03	       49993	
CES0500000001    	1965	M04	       50208	
CES0500000001    	1965	M05	       50397	
CES0500000001    	1965	M06	       50562	
CES0500000001    	1965	M07	       50764	
CES0500000001    	1965	M08	       50957	
CES0500000001    	1965	M09	       51152	
CES0500000001    	1965	M10	       51341	
CES0500000001    	1965	M11	       51560	
CES0500000001    	1965	M12	       51823	
CES0500000001    	1966	M01	       51988	
CES0500000001    	1966	M02	       52185	
CES0500000001    	1966	M03	       52500	
CES0500000001    	1966	M04	       52678	
CES0500000001    	1966	M05	       52891	
CES0500000001    	1966	M06	       53209	
CES0500000001    	1966	M07	       53327	
CES0500000001    	1966	M08	       53501	
CES0500000001    	1966	M09	       53580	
CES0500000001    	1966	M10	       53727	
CES0500000001    	1966	M11	       53816	
CES0500000001    	1966	M12	       53943	
CES0500000001    	1967	M01	       54092	
CES0500000001    	1967	M02	       54076	
CES0500000001    	1967	M03	       54133	
CES0500000001    	1967	M04	       54031	
CES0500000001    	1967	M05	       54146	
CES0500000001    	1967	M06	       54216	
CES0500000001    	1967	M07	       54344	
CES0500000001    	1967	M08	       54553	
CES0500000001    	1967	M09	       54541	
CES0500000001    	1967	M10	       54583	
CES0500000001    	1967	M11	       55008	
CES0500000001    	1967	M12	       55165	
CES0500000001    	1968	M01	       55010	
CES0500000001    	1968	M02	       55396	
CES0500000001    	1968	M03	       55453	
CES0500000001    	1968	M04	       55678	
CES0500000001    	1968	M05	       55747	
CES0500000001    	1968	M06	       55918	
CES0500000001    	1968	M07	       56108	
CES0500000001    	1968	M08	       56288	
CES0500000001    	1968	M09	       56417	
CES0500000001    	1968	M10	       56620	
CES0500000001    	1968	M11	       56877	
CES0500000001    	1968	M12	       57103	
CES0500000001    	1969	M01	       57230	
CES0500000001    	1969	M02	       57475	
CES0500000001    	1969	M03	       57676	
CES0500000001    	1969	M04	       57827	
CES0500000001    	1969	M05	       58044	
CES0500000001    	1969	M06	       58277	
CES0500000001    	1969	M07	       58389	
CES0500000001    	1969	M08	       58635	
CES0500000001    	1969	M09	       58535	
CES0500000001    	1969	M10	       58691	
CES0500000001    	1969	M11	       58638	
CES0500000001    	1969	M12	       58764	
CES0500000001    	1970	M01	       58680	
CES0500000001    	1970	M02	       58787	
CES0500000001    	1970	M03	       58848	
CES0500000001    	1970	M04	       58643	
CES0500000001    	1970	M05	       58456	
CES0500000001    	1970	M06	       58362	
CES0500000001    	1970	M07	       58356	
CES0500000001    	1970	M08	       58226	
CES0500000001    	1970	M09	       58203	
CES0500000001    	1970	M10	       57728	
CES0500000001    	1970	M11	       57579	
CES0500000001    	1970	M12	       57947	
CES0500000001    	1971	M01	       57987	
CES0500000001    	1971	M02	       57930	
CES0500000001    	1971	M03	       57952	
CES0500000001    	1971	M04	       58091	
CES0500000001    	1971	M05	       58277	
CES0500000001    	1971	M06	       58246	
CES0500000001    	1971	M07	       58304	
CES0500000001    	1971	M08	       58332	
CES0500000001    	1971	M09	       58546	
CES0500000001    	1971	M10	       58527	
CES0500000001    	1971	M11	       58699	
CES0500000001    	1971	M12	       58919	
CES0500000001    	1972	M01	       59175	
CES0500000001    	1972	M02	       59350	
CES0500000001    	1972	M03	       59615	
CES0500000001    	1972	M04	       59804	
CES0500000001    	1972	M05	       60053	
CES0500000001    	1972	M06	       60353	
CES0500000001    	1972	M07	       60227	
CES0500000001    	1972	M08	       60611	
CES0500000001    	1972	M09	       60689	
CES0500000001    	1972	M10	       61068	
CES0500000001    	1972	M11	       61330	
CES0500000001    	1972	M12	       61584	
CES0500000001    	1973	M01	       61927	
CES0500000001    	1973	M02	       62303	
CES0500000001    	1973	M03	       62539	
CES0500000001    	1973	M04	       62678	
CES0500000001    	1973	M05	       62831	
CES0500000001    	1973	M06	       63015	
CES0500000001    	1973	M07	       63048	
CES0500000001    	1973	M08	       63264	
CES0500000001    	1973	M09	       63384	
CES0500000001    	1973	M10	       63630	
CES0500000001    	1973	M11	       63885	
CES0500000001    	1973	M12	       63961	
CES0500000001    	1974	M01	       64010	
CES0500000001    	1974	M02	       64119	
CES0500000001    	1974	M03	       64144	
CES0500000001    	1974	M04	       64191	
CES0500000001    	1974	M05	       64328	
CES0500000001    	1974	M06	       64365	
CES0500000001    	1974	M07	       64348	
CES0500000001    	1974	M08	       64291	
CES0500000001    	1974	M09	       64188	
CES0500000001    	1974	M10	       64146	
CES0500000001    	1974	M11	       63733	
CES0500000001    	1974	M12	       63093	
CES0500000001    	1975	M01	       62669	
CES0500000001    	1975	M02	       62171	
CES0500000001    	1975	M03	       61894	
CES0500000001    	1975	M04	       61665	
CES0500000001    	1975	M05	       61797	
CES0500000001    	1975	M06	       61737	
CES0500000001    	1975	M07	       61909	
CES0500000001    	1975	M08	       62283	
CES0500000001    	1975	M09	       62404	
CES0500000001    	1975	M10	       62640	
CES0500000001    	1975	M11	       62782	
CES0500000001    	1975	M12	       63071	
CES0500000001    	1976	M01	       63534	
CES0500000001    	1976	M02	       63835	
CES0500000001    	1976	M03	       64061	
CES0500000001    	1976	M04	       64307	
CES0500000001    	1976	M05	       64341	
CES0500000001    	1976	M06	       64413	
CES0500000001    	1976	M07	       64554	
CES0500000001    	1976	M08	       64697	
CES0500000001    	1976	M09	       64921	
CES0500000001    	1976	M10	       64883	
CES0500000001    	1976	M11	       65167	
CES0500000001    	1976	M12	       65373	
CES0500000001    	1977	M01	       65634	
CES0500000001    	1977	M02	       65932	
CES0500000001    	1977	M03	       66341	
CES0500000001    	1977	M04	       66653	
CES0500000001    	1977	M05	       66956	
CES0500000001    	1977	M06	       67281	
CES0500000001    	1977	M07	       67535	
CES0500000001    	1977	M08	       67747	
CES0500000001    	1977	M09	       68129	
CES0500000001    	1977	M10	       68337	
CES0500000001    	1977	M11	       68658	
CES0500000001    	1977	M12	       68872	
CES0500000001    	1978	M01	       68983	
CES0500000001    	1978	M02	       69277	
CES0500000001    	1978	M03	       69729	
CES0500000001    	1978	M04	       70365	
CES0500000001    	1978	M05	       70675	
CES0500000001    	1978	M06	       71098	
CES0500000001    	1978	M07	       71303	
CES0500000001    	1978	M08	       71592	
CES0500000001    	1978	M09	       71802	
CES0500000001    	1978	M10	       72098	
CES0500000001    	1978	M11	       72497	
CES0500000001    	1978	M12	       72760	
CES0500000001    	1979	M01	       72871	
CES0500000001    	1979	M02	       73108	
CES0500000001    	1979	M03	       73523	
CES0500000001    	1979	M04	       73440	
CES0500000001    	1979	M05	       73799	
CES0500000001    	1979	M06	       74063	
CES0500000001    	1979	M07	       74067	
CES0500000001    	1979	M08	       74071	
CES0500000001    	1979	M09	       74199	
CES0500000001    	1979	M10	       74345	
CES0500000001    	1979	M11	       74400	
CES0500000001    	1979	M12	       74492	
CES0500000001    	1980	M01	       74599	
CES0500000001    	1980	M02	       74657	
CES0500000001    	1980	M03	       74698	
CES0500000001    	1980	M04	       74266	
CES0500000001    	1980	M05	       73966	
CES0500000001    	1980	M06	       73660	
CES0500000001    	1980	M07	       73422	
CES0500000001    	1980	M08	       73689	
CES0500000001    	1980	M09	       73883	
CES0500000001    	1980	M10	       74104	
CES0500000001    	1980	M11	       74356	
CES0500000001    	1980	M12	       74570	
CES0500000001    	1981	M01	       74673	
CES0500000001    	1981	M02	       74759	
CES0500000001    	1981	M03	       74918	
CES0500000001    	1981	M04	       75023	
CES0500000001    	1981	M05	       75098	
CES0500000001    	1981	M06	       75331	
CES0500000001    	1981	M07	       75426	
CES0500000001    	1981	M08	       75455	
CES0500000001    	1981	M09	       75446	
CES0500000001    	1981	M10	       75311	
CES0500000001    	1981	M11	       75093	
CES0500000001    	1981	M12	       74822	
CES0500000001    	1982	M01	       74524	
CES0500000001    	1982	M02	       74552	
CES0500000001    	1982	M03	       74410	
CES0500000001    	1982	M04	       74140	
CES0500000001    	1982	M05	       74104	
CES0500000001    	1982	M06	       73849	
CES0500000001    	1982	M07	       73631	
CES0500000001    	1982	M08	       73433	
CES0500000001    	1982	M09	       73260	
CES0500000001    	1982	M10	       72951	
CES0500000001    	1982	M11	       72809	
CES0500000001    	1982	M12	       72790	
CES0500000001    	1983	M01	       72967	
CES0500000001    	1983	M02	       72913	
CES0500000001    	1983	M03	       73085	
CES0500000001    	1983	M04	       73374	
CES0500000001    	1983	M05	       73639	
CES0500000001    	1983	M06	       74001	
CES0500000001    	1983	M07	       74426	
CES0500000001    	1983	M08	       74113	
CES0500000001    	1983	M09	       75205	
CES0500000001    	1983	M10	       75534	
CES0500000001    	1983	M11	       75878	
CES0500000001    	1983	M12	       76222	
CES0500000001    	1984	M01	       76663	
CES0500000001    	1984	M02	       77132	
CES0500000001    	1984	M03	       77399	
CES0500000001    	1984	M04	       77717	
CES0500000001    	1984	M05	       77995	
CES0500000001    	1984	M06	       78352	
CES0500000001    	1984	M07	       78617	
CES0500000001    	1984	M08	       78808	
CES0500000001    	1984	M09	       79089	
CES0500000001    	1984	M10	       79355	
CES0500000001    	1984	M11	       79671	
CES0500000001    	1984	M12	       79825	
CES0500000001    	1985	M01	       80036	
CES0500000001    	1985	M02	       80154	
CES0500000001    	1985	M03	       80447	
CES0500000001    	1985	M04	       80608	
CES0500000001    	1985	M05	       80838	
CES0500000001    	1985	M06	       80961	
CES0500000001    	1985	M07	       81028	
CES0500000001    	1985	M08	       81221	
CES0500000001    	1985	M09	       81407	
CES0500000001    	1985	M10	       81579	
CES0500000001    	1985	M11	       81769	
CES0500000001    	1985	M12	       81915	
CES0500000001    	1986	M01	       82017	
CES0500000001    	1986	M02	       82088	
CES0500000001    	1986	M03	       82179	
CES0500000001    	1986	M04	       82356	
CES0500000001    	1986	M05	       82458	
CES0500000001    	1986	M06	       82376	
CES0500000001    	1986	M07	       82694	
CES0500000001    	1986	M08	       82788	
CES0500000001    	1986	M09	       83024	
CES0500000001    	1986	M10	       83152	
CES0500000001    	1986	M11	       83303	
CES0500000001    	1986	M12	       83488	
CES0500000001    	1987	M01	       83633	
CES0500000001    	1987	M02	       83883	
CES0500000001    	1987	M03	       84100	
CES0500000001    	1987	M04	       84390	
CES0500000001    	1987	M05	       84616	
CES0500000001    	1987	M06	       84776	
CES0500000001    	1987	M07	       85087	
CES0500000001    	1987	M08	       85248	
CES0500000001    	1987	M09	       85512	
CES0500000001    	1987	M10	       85869	
CES0500000001    	1987	M11	       86073	
CES0500000001    	1987	M12	       86314	
CES0500000001    	1988	M01	       86388	
CES0500000001    	1988	M02	       86825	
CES0500000001    	1988	M03	       87042	
CES0500000001    	1988	M04	       87280	
CES0500000001    	1988	M05	       87481	
CES0500000001    	1988	M06	       87811	
CES0500000001    	1988	M07	       88056	
CES0500000001    	1988	M08	       88130	
CES0500000001    	1988	M09	       88379	
CES0500000001    	1988	M10	       88606	
CES0500000001    	1988	M11	       88871	
CES0500000001    	1988	M12	       89162	
CES0500000001    	1989	M01	       89387	
CES0500000001    	1989	M02	       89615	
CES0500000001    	1989	M03	       89799	
CES0500000001    	1989	M04	       89951	
CES0500000001    	1989	M05	       90037	
CES0500000001    	1989	M06	       90115	
CES0500000001    	1989	M07	       90164	
CES0500000001    	1989	M08	       90131	
CES0500000001    	1989	M09	       90342	
CES0500000001    	1989	M10	       90443	
CES0500000001    	1989	M11	       90695	
CES0500000001    	1989	M12	       90761	
CES0500000001    	1990	M01	       91038	
CES0500000001    	1990	M02	       91255	
CES0500000001    	1990	M03	       91343	
CES0500000001    	1990	M04	       91294	
CES0500000001    	1990	M05	       91235	
CES0500000001    	1990	M06	       91301	
CES0500000001    	1990	M07	       91262	
CES0500000001    	1990	M08	       91153	
CES0500000001    	1990	M09	       91083	
CES0500000001    	1990	M10	       90931	
CES0500000001    	1990	M11	       90770	
CES0500000001    	1990	M12	       90700	
CES0500000001    	1991	M01	       90577	
CES0500000001    	1991	M02	       90249	
CES0500000001    	1991	M03	       90081	
CES0500000001    	1991	M04	       89867	
CES0500000001    	1991	M05	       89752	
CES0500000001    	1991	M06	       89777	
CES0500000001    	1991	M07	       89692	
CES0500000001    	1991	M08	       89735	
CES0500000001    	1991	M09	       89790	
CES0500000001    	1991	M10	       89769	
CES0500000001    	1991	M11	       89673	
CES0500000001    	1991	M12	       89689	
CES0500000001    	1992	M01	       89679	
CES0500000001    	1992	M02	       89623	
CES0500000001    	1992	M03	       89646	
CES0500000001    	1992	M04	       89776	
CES0500000001    	1992	M05	       89895	
CES0500000001    	1992	M06	       89955	
CES0500000001    	1992	M07	       89982	
CES0500000001    	1992	M08	       90040	
CES0500000001    	1992	M09	       90125	
CES0500000001    	1992	M10	       90307	
CES0500000001    	1992	M11	       90439	
CES0500000001    	1992	M12	       90622	
CES0500000001    	1993	M01	       90894	
CES0500000001    	1993	M02	       91142	
CES0500000001    	1993	M03	       91085	
CES0500000001    	1993	M04	       91357	
CES0500000001    	1993	M05	       91619	
CES0500000001    	1993	M06	       91782	
CES0500000001    	1993	M07	       92000	
CES0500000001    	1993	M08	       92181	
CES0500000001    	1993	M09	       92413	
CES0500000001    	1993	M10	       92692	
CES0500000001    	1993	M11	       92922	
CES0500000001    	1993	M12	       93215	
CES0500000001    	1994	M01	       93451	
CES0500000001    	1994	M02	       93629	
CES0500000001    	1994	M03	       94050	
CES0500000001    	1994	M04	       94364	
CES0500000001    	1994	M05	       94659	
CES0500000001    	1994	M06	       94963	
CES0500000001    	1994	M07	       95306	
CES0500000001    	1994	M08	       95593	
CES0500000001    	1994	M09	       95916	
CES0500000001    	1994	M10	       96114	
CES0500000001    	1994	M11	       96506	
CES0500000001    	1994	M12	       96788	
CES0500000001    	1995	M01	       97107	
CES0500000001    	1995	M02	       97286	
CES0500000001    	1995	M03	       97480	
CES0500000001    	1995	M04	       97631	
CES0500000001    	1995	M05	       97632	
CES0500000001    	1995	M06	       97841	
CES0500000001    	1995	M07	       97940	
CES0500000001    	1995	M08	       98210	
CES0500000001    	1995	M09	       98450	
CES0500000001    	1995	M10	       98565	
CES0500000001    	1995	M11	       98705	
CES0500000001    	1995	M12	       98859	
CES0500000001    	1996	M01	       98868	
CES0500000001    	1996	M02	       99249	
CES0500000001    	1996	M03	       99458	
CES0500000001    	1996	M04	       99641	
CES0500000001    	1996	M05	       99960	
CES0500000001    	1996	M06	      100242	
CES0500000001    	1996	M07	      100469	
CES0500000001    	1996	M08	      100697	
CES0500000001    	1996	M09	      100835	
CES0500000001    	1996	M10	      101109	
CES0500000001    	1996	M11	      101384	
CES0500000001    	1996	M12	      101574	
CES0500000001    	1997	M01	      101770	
CES0500000001    	1997	M02	      102077	
CES0500000001    	1997	M03	      102381	
CES0500000001    	1997	M04	      102681	
CES0500000001    	1997	M05	      102950	
CES0500000001    	1997	M06	      103156	
CES0500000001    	1997	M07	      103426	
CES0500000001    	1997	M08	      103475	
CES0500000001    	1997	M09	      103898	
CES0500000001    	1997	M10	      104185	
CES0500000001    	1997	M11	      104469	
CES0500000001    	1997	M12	      104785	
CES0500000001    	1998	M01	      105043	
CES0500000001    	1998	M02	      105232	
CES0500000001    	1998	M03	      105372	
CES0500000001    	1998	M04	      105629	
CES0500000001    	1998	M05	      105971	
CES0500000001    	1998	M06	      106198	
CES0500000001    	1998	M07	      106279	
CES0500000001    	1998	M08	      106588	
CES0500000001    	1998	M09	      106760	
CES0500000001    	1998	M10	      106949	
CES0500000001    	1998	M11	      107181	
CES0500000001    	1998	M12	      107519	
CES0500000001    	1999	M01	      107620	
CES0500000001    	1999	M02	      107974	
CES0500000001    	1999	M03	      108065	
CES0500000001    	1999	M04	      108358	
CES0500000001    	1999	M05	      108581	
CES0500000001    	1999	M06	      108816	
CES0500000001    	1999	M07	      109084	
CES0500000001    	1999	M08	      109194	
CES0500000001    	1999	M09	      109377	
CES0500000001    	1999	M10	      109722	
CES0500000001    	1999	M11	      109971	
CES0500000001    	1999	M12	      110241	
CES0500000001    	2000	M01	      110438	
CES0500000001    	2000	M02	      110521	
CES0500000001    	2000	M03	      110871	
