series_id        	year	period	       value	footnote_codes
CES9000000001    	1939	M01	        3988	
CES9000000001    	1939	M02	        4001	
CES9000000001    	1939	M03	        4002	
CES9000000001    	1939	M04	        4002	
CES9000000001    	1939	M05	        4006	
CES9000000001    	1939	M06	        4003	
CES9000000001    	1939	M07	        4019	
CES9000000001    	1939	M08	        4046	
CES9000000001    	1939	M09	        4076	
CES9000000001    	1939	M10	        4089	
CES9000000001    	1939	M11	        4109	
CES9000000001    	1939	M12	        4134	
CES9000000001    	1940	M01	        4150	
CES9000000001    	1940	M02	        4150	
CES9000000001    	1940	M03	        4151	
CES9000000001    	1940	M04	        4152	
CES9000000001    	1940	M05	        4172	
CES9000000001    	1940	M06	        4218	
CES9000000001    	1940	M07	        4261	
CES9000000001    	1940	M08	        4282	
CES9000000001    	1940	M09	        4312	
CES9000000001    	1940	M10	        4353	
CES9000000001    	1940	M11	        4396	
CES9000000001    	1940	M12	        4415	
CES9000000001    	1941	M01	        4468	
CES9000000001    	1941	M02	        4504	
CES9000000001    	1941	M03	        4535	
CES9000000001    	1941	M04	        4585	
CES9000000001    	1941	M05	        4642	
CES9000000001    	1941	M06	        4701	
CES9000000001    	1941	M07	        4750	
CES9000000001    	1941	M08	        4821	
CES9000000001    	1941	M09	        4891	
CES9000000001    	1941	M10	        4907	
CES9000000001    	1941	M11	        4949	
CES9000000001    	1941	M12	        4971	
CES9000000001    	1942	M01	        5089	
CES9000000001    	1942	M02	        5146	
CES9000000001    	1942	M03	        5257	
CES9000000001    	1942	M04	        5357	
CES9000000001    	1942	M05	        5431	
CES9000000001    	1942	M06	        5510	
CES9000000001    	1942	M07	        5591	
CES9000000001    	1942	M08	        5814	
CES9000000001    	1942	M09	        5866	
CES9000000001    	1942	M10	        5956	
CES9000000001    	1942	M11	        6026	
CES9000000001    	1942	M12	        6072	
CES9000000001    	1943	M01	        6132	
CES9000000001    	1943	M02	        6223	
CES9000000001    	1943	M03	        6257	
CES9000000001    	1943	M04	        6267	
CES9000000001    	1943	M05	        6281	
CES9000000001    	1943	M06	        6324	
CES9000000001    	1943	M07	        6257	
CES9000000001    	1943	M08	        6151	
CES9000000001    	1943	M09	        6167	
CES9000000001    	1943	M10	        6170	
CES9000000001    	1943	M11	        6179	
CES9000000001    	1943	M12	        6271	
CES9000000001    	1944	M01	        6162	
CES9000000001    	1944	M02	        6129	
CES9000000001    	1944	M03	        6113	
CES9000000001    	1944	M04	        6112	
CES9000000001    	1944	M05	        6121	
CES9000000001    	1944	M06	        6147	
CES9000000001    	1944	M07	        6190	
CES9000000001    	1944	M08	        6204	
CES9000000001    	1944	M09	        6216	
CES9000000001    	1944	M10	        6223	
CES9000000001    	1944	M11	        6263	
CES9000000001    	1944	M12	        6375	
CES9000000001    	1945	M01	        6254	
CES9000000001    	1945	M02	        6239	
CES9000000001    	1945	M03	        6216	
CES9000000001    	1945	M04	        6185	
CES9000000001    	1945	M05	        6159	
CES9000000001    	1945	M06	        6181	
CES9000000001    	1945	M07	        6185	
CES9000000001    	1945	M08	        6135	
CES9000000001    	1945	M09	        5942	
CES9000000001    	1945	M10	        5854	
CES9000000001    	1945	M11	        5830	
CES9000000001    	1945	M12	        5811	
CES9000000001    	1946	M01	        5785	
CES9000000001    	1946	M02	        5778	
CES9000000001    	1946	M03	        5758	
CES9000000001    	1946	M04	        5761	
CES9000000001    	1946	M05	        5732	
CES9000000001    	1946	M06	        5680	
CES9000000001    	1946	M07	        5682	
CES9000000001    	1946	M08	        5681	
CES9000000001    	1946	M09	        5669	
CES9000000001    	1946	M10	        5664	
CES9000000001    	1946	M11	        5639	
CES9000000001    	1946	M12	        5628	
CES9000000001    	1947	M01	        5619	
CES9000000001    	1947	M02	        5606	
CES9000000001    	1947	M03	        5588	
CES9000000001    	1947	M04	        5558	
CES9000000001    	1947	M05	        5551	
CES9000000001    	1947	M06	        5524	
CES9000000001    	1947	M07	        5524	
CES9000000001    	1947	M08	        5519	
CES9000000001    	1947	M09	        5539	
CES9000000001    	1947	M10	        5566	
CES9000000001    	1947	M11	        5585	
CES9000000001    	1947	M12	        5605	
CES9000000001    	1948	M01	        5624	
CES9000000001    	1948	M02	        5615	
CES9000000001    	1948	M03	        5623	
CES9000000001    	1948	M04	        5643	
CES9000000001    	1948	M05	        5681	
CES9000000001    	1948	M06	        5736	
CES9000000001    	1948	M07	        5774	
CES9000000001    	1948	M08	        5791	
CES9000000001    	1948	M09	        5805	
CES9000000001    	1948	M10	        5829	
CES9000000001    	1948	M11	        5869	
CES9000000001    	1948	M12	        5888	
CES9000000001    	1949	M01	        5894	
CES9000000001    	1949	M02	        5893	
CES9000000001    	1949	M03	        5915	
CES9000000001    	1949	M04	        5948	
CES9000000001    	1949	M05	        5962	
CES9000000001    	1949	M06	        5956	
CES9000000001    	1949	M07	        5962	
CES9000000001    	1949	M08	        5985	
CES9000000001    	1949	M09	        5990	
CES9000000001    	1949	M10	        5970	
CES9000000001    	1949	M11	        5950	
CES9000000001    	1949	M12	        5952	
CES9000000001    	1950	M01	        5934	
CES9000000001    	1950	M02	        5926	
CES9000000001    	1950	M03	        6078	
CES9000000001    	1950	M04	        6094	
CES9000000001    	1950	M05	        6043	
CES9000000001    	1950	M06	        6022	
CES9000000001    	1950	M07	        6090	
CES9000000001    	1950	M08	        6187	
CES9000000001    	1950	M09	        6228	
CES9000000001    	1950	M10	        6249	
CES9000000001    	1950	M11	        6262	
CES9000000001    	1950	M12	        6314	
CES9000000001    	1951	M01	        6352	
CES9000000001    	1951	M02	        6382	
CES9000000001    	1951	M03	        6410	
CES9000000001    	1951	M04	        6451	
CES9000000001    	1951	M05	        6417	
CES9000000001    	1951	M06	        6499	
CES9000000001    	1951	M07	        6538	
CES9000000001    	1951	M08	        6519	
CES9000000001    	1951	M09	        6552	
CES9000000001    	1951	M10	        6577	
CES9000000001    	1951	M11	        6626	
CES9000000001    	1951	M12	        6688	
CES9000000001    	1952	M01	        6589	
CES9000000001    	1952	M02	        6650	
CES9000000001    	1952	M03	        6662	
CES9000000001    	1952	M04	        6662	
CES9000000001    	1952	M05	        6694	
CES9000000001    	1952	M06	        6712	
CES9000000001    	1952	M07	        6737	
CES9000000001    	1952	M08	        6718	
CES9000000001    	1952	M09	        6734	
CES9000000001    	1952	M10	        6816	
CES9000000001    	1952	M11	        6801	
CES9000000001    	1952	M12	        6935	
CES9000000001    	1953	M01	        6794	
CES9000000001    	1953	M02	        6797	
CES9000000001    	1953	M03	        6784	
CES9000000001    	1953	M04	        6770	
CES9000000001    	1953	M05	        6717	
CES9000000001    	1953	M06	        6734	
CES9000000001    	1953	M07	        6723	
CES9000000001    	1953	M08	        6754	
CES9000000001    	1953	M09	        6749	
CES9000000001    	1953	M10	        6764	
CES9000000001    	1953	M11	        6749	
CES9000000001    	1953	M12	        6743	
CES9000000001    	1954	M01	        6760	
CES9000000001    	1954	M02	        6783	
CES9000000001    	1954	M03	        6796	
CES9000000001    	1954	M04	        6806	
CES9000000001    	1954	M05	        6829	
CES9000000001    	1954	M06	        6846	
CES9000000001    	1954	M07	        6868	
CES9000000001    	1954	M08	        6892	
CES9000000001    	1954	M09	        6894	
CES9000000001    	1954	M10	        6900	
CES9000000001    	1954	M11	        6964	
CES9000000001    	1954	M12	        6957	
CES9000000001    	1955	M01	        6953	
CES9000000001    	1955	M02	        6923	
CES9000000001    	1955	M03	        6938	
CES9000000001    	1955	M04	        6959	
CES9000000001    	1955	M05	        6991	
CES9000000001    	1955	M06	        7020	
CES9000000001    	1955	M07	        7049	
CES9000000001    	1955	M08	        7023	
CES9000000001    	1955	M09	        7067	
CES9000000001    	1955	M10	        7118	
CES9000000001    	1955	M11	        7083	
CES9000000001    	1955	M12	        7132	
CES9000000001    	1956	M01	        7167	
CES9000000001    	1956	M02	        7212	
CES9000000001    	1956	M03	        7252	
CES9000000001    	1956	M04	        7276	
CES9000000001    	1956	M05	        7367	
CES9000000001    	1956	M06	        7367	
CES9000000001    	1956	M07	        7405	
CES9000000001    	1956	M08	        7451	
CES9000000001    	1956	M09	        7481	
CES9000000001    	1956	M10	        7519	
CES9000000001    	1956	M11	        7553	
CES9000000001    	1956	M12	        7584	
CES9000000001    	1957	M01	        7620	
CES9000000001    	1957	M02	        7646	
CES9000000001    	1957	M03	        7672	
CES9000000001    	1957	M04	        7701	
CES9000000001    	1957	M05	        7713	
CES9000000001    	1957	M06	        7702	
CES9000000001    	1957	M07	        7754	
CES9000000001    	1957	M08	        7757	
CES9000000001    	1957	M09	        7749	
CES9000000001    	1957	M10	        7768	
CES9000000001    	1957	M11	        7769	
CES9000000001    	1957	M12	        7846	
CES9000000001    	1958	M01	        7821	
CES9000000001    	1958	M02	        7832	
CES9000000001    	1958	M03	        7848	
CES9000000001    	1958	M04	        7868	
CES9000000001    	1958	M05	        7894	
CES9000000001    	1958	M06	        7926	
CES9000000001    	1958	M07	        7972	
CES9000000001    	1958	M08	        8012	
CES9000000001    	1958	M09	        8016	
CES9000000001    	1958	M10	        8031	
CES9000000001    	1958	M11	        8028	
CES9000000001    	1958	M12	        8100	
CES9000000001    	1959	M01	        8105	
CES9000000001    	1959	M02	        8116	
CES9000000001    	1959	M03	        8132	
CES9000000001    	1959	M04	        8142	
CES9000000001    	1959	M05	        8153	
CES9000000001    	1959	M06	        8143	
CES9000000001    	1959	M07	        8173	
CES9000000001    	1959	M08	        8181	
CES9000000001    	1959	M09	        8239	
CES9000000001    	1959	M10	        8265	
CES9000000001    	1959	M11	        8284	
CES9000000001    	1959	M12	        8368	
CES9000000001    	1960	M01	        8307	
CES9000000001    	1960	M02	        8326	
CES9000000001    	1960	M03	        8525	
CES9000000001    	1960	M04	        8534	
CES9000000001    	1960	M05	        8432	
CES9000000001    	1960	M06	        8432	
CES9000000001    	1960	M07	        8442	
CES9000000001    	1960	M08	        8472	
CES9000000001    	1960	M09	        8494	
CES9000000001    	1960	M10	        8502	
CES9000000001    	1960	M11	        8516	
CES9000000001    	1960	M12	        8597	
CES9000000001    	1961	M01	        8564	
CES9000000001    	1961	M02	        8587	
CES9000000001    	1961	M03	        8611	
CES9000000001    	1961	M04	        8629	
CES9000000001    	1961	M05	        8664	
CES9000000001    	1961	M06	        8688	
CES9000000001    	1961	M07	        8724	
CES9000000001    	1961	M08	        8764	
CES9000000001    	1961	M09	        8796	
CES9000000001    	1961	M10	        8805	
CES9000000001    	1961	M11	        8812	
CES9000000001    	1961	M12	        8836	
CES9000000001    	1962	M01	        8851	
CES9000000001    	1962	M02	        8878	
CES9000000001    	1962	M03	        8901	
CES9000000001    	1962	M04	        8922	
CES9000000001    	1962	M05	        8958	
CES9000000001    	1962	M06	        9000	
CES9000000001    	1962	M07	        9026	
CES9000000001    	1962	M08	        9063	
CES9000000001    	1962	M09	        9089	
CES9000000001    	1962	M10	        9114	
CES9000000001    	1962	M11	        9145	
CES9000000001    	1962	M12	        9126	
CES9000000001    	1963	M01	        9204	
CES9000000001    	1963	M02	        9231	
CES9000000001    	1963	M03	        9245	
CES9000000001    	1963	M04	        9264	
CES9000000001    	1963	M05	        9288	
CES9000000001    	1963	M06	        9302	
CES9000000001    	1963	M07	        9334	
CES9000000001    	1963	M08	        9368	
CES9000000001    	1963	M09	        9417	
CES9000000001    	1963	M10	        9479	
CES9000000001    	1963	M11	        9484	
CES9000000001    	1963	M12	        9497	
CES9000000001    	1964	M01	        9562	
CES9000000001    	1964	M02	        9581	
CES9000000001    	1964	M03	        9611	
CES9000000001    	1964	M04	        9644	
CES9000000001    	1964	M05	        9670	
CES9000000001    	1964	M06	        9669	
CES9000000001    	1964	M07	        9677	
CES9000000001    	1964	M08	        9732	
CES9000000001    	1964	M09	        9786	
CES9000000001    	1964	M10	        9845	
CES9000000001    	1964	M11	        9879	
CES9000000001    	1964	M12	        9897	
CES9000000001    	1965	M01	        9937	
CES9000000001    	1965	M02	        9974	
CES9000000001    	1965	M03	       10010	
CES9000000001    	1965	M04	       10051	
CES9000000001    	1965	M05	       10094	
CES9000000001    	1965	M06	       10128	
CES9000000001    	1965	M07	       10201	
CES9000000001    	1965	M08	       10271	
CES9000000001    	1965	M09	       10338	
CES9000000001    	1965	M10	       10378	
CES9000000001    	1965	M11	       10436	
CES9000000001    	1965	M12	       10499	
CES9000000001    	1966	M01	       10541	
CES9000000001    	1966	M02	       10611	
CES9000000001    	1966	M03	       10692	
CES9000000001    	1966	M04	       10759	
CES9000000001    	1966	M05	       10821	
CES9000000001    	1966	M06	       10902	
CES9000000001    	1966	M07	       10974	
CES9000000001    	1966	M08	       11006	
CES9000000001    	1966	M09	       11063	
CES9000000001    	1966	M10	       11127	
CES9000000001    	1966	M11	       11203	
CES9000000001    	1966	M12	       11256	
CES9000000001    	1967	M01	       11315	
CES9000000001    	1967	M02	       11353	
CES9000000001    	1967	M03	       11397	
CES9000000001    	1967	M04	       11435	
CES9000000001    	1967	M05	       11474	
CES9000000001    	1967	M06	       11534	
CES9000000001    	1967	M07	       11544	
CES9000000001    	1967	M08	       11590	
CES9000000001    	1967	M09	       11623	
CES9000000001    	1967	M10	       11642	
CES9000000001    	1967	M11	       11695	
CES9000000001    	1967	M12	       11735	
CES9000000001    	1968	M01	       11794	
CES9000000001    	1968	M02	       11819	
CES9000000001    	1968	M03	       11842	
CES9000000001    	1968	M04	       11878	
CES9000000001    	1968	M05	       11905	
CES9000000001    	1968	M06	       11987	
CES9000000001    	1968	M07	       12018	
CES9000000001    	1968	M08	       12042	
CES9000000001    	1968	M09	       12067	
CES9000000001    	1968	M10	       12101	
CES9000000001    	1968	M11	       12107	
CES9000000001    	1968	M12	       12145	
CES9000000001    	1969	M01	       12209	
CES9000000001    	1969	M02	       12224	
CES9000000001    	1969	M03	       12229	
CES9000000001    	1969	M04	       12245	
CES9000000001    	1969	M05	       12284	
CES9000000001    	1969	M06	       12359	
CES9000000001    	1969	M07	       12340	
CES9000000001    	1969	M08	       12373	
CES9000000001    	1969	M09	       12379	
CES9000000001    	1969	M10	       12430	
CES9000000001    	1969	M11	       12448	
CES9000000001    	1969	M12	       12477	
CES9000000001    	1970	M01	       12496	
CES9000000001    	1970	M02	       12518	
CES9000000001    	1970	M03	       12603	
CES9000000001    	1970	M04	       12705	
CES9000000001    	1970	M05	       12668	
CES9000000001    	1970	M06	       12667	
CES9000000001    	1970	M07	       12697	
CES9000000001    	1970	M08	       12711	
CES9000000001    	1970	M09	       12741	
CES9000000001    	1970	M10	       12793	
CES9000000001    	1970	M11	       12830	
CES9000000001    	1970	M12	       12845	
CES9000000001    	1971	M01	       12878	
CES9000000001    	1971	M02	       12877	
CES9000000001    	1971	M03	       12908	
CES9000000001    	1971	M04	       12945	
CES9000000001    	1971	M05	       12970	
CES9000000001    	1971	M06	       13008	
CES9000000001    	1971	M07	       13011	
CES9000000001    	1971	M08	       13041	
CES9000000001    	1971	M09	       13068	
CES9000000001    	1971	M10	       13115	
CES9000000001    	1971	M11	       13148	
CES9000000001    	1971	M12	       13190	
CES9000000001    	1972	M01	       13266	
CES9000000001    	1972	M02	       13298	
CES9000000001    	1972	M03	       13329	
CES9000000001    	1972	M04	       13358	
CES9000000001    	1972	M05	       13416	
CES9000000001    	1972	M06	       13405	
CES9000000001    	1972	M07	       13482	
CES9000000001    	1972	M08	       13530	
CES9000000001    	1972	M09	       13575	
CES9000000001    	1972	M10	       13606	
CES9000000001    	1972	M11	       13643	
CES9000000001    	1972	M12	       13684	
CES9000000001    	1973	M01	       13690	
CES9000000001    	1973	M02	       13711	
CES9000000001    	1973	M03	       13745	
CES9000000001    	1973	M04	       13777	
CES9000000001    	1973	M05	       13817	
CES9000000001    	1973	M06	       13872	
CES9000000001    	1973	M07	       13865	
CES9000000001    	1973	M08	       13904	
CES9000000001    	1973	M09	       13892	
CES9000000001    	1973	M10	       13977	
CES9000000001    	1973	M11	       14035	
CES9000000001    	1973	M12	       14070	
CES9000000001    	1974	M01	       14090	
CES9000000001    	1974	M02	       14135	
CES9000000001    	1974	M03	       14152	
CES9000000001    	1974	M04	       14191	
CES9000000001    	1974	M05	       14221	
CES9000000001    	1974	M06	       14239	
CES9000000001    	1974	M07	       14288	
CES9000000001    	1974	M08	       14328	
CES9000000001    	1974	M09	       14422	
CES9000000001    	1974	M10	       14484	
CES9000000001    	1974	M11	       14532	
CES9000000001    	1974	M12	       14559	
CES9000000001    	1975	M01	       14624	
CES9000000001    	1975	M02	       14747	
CES9000000001    	1975	M03	       14754	
CES9000000001    	1975	M04	       14795	
CES9000000001    	1975	M05	       14827	
CES9000000001    	1975	M06	       14784	
CES9000000001    	1975	M07	       14861	
CES9000000001    	1975	M08	       14870	
CES9000000001    	1975	M09	       14824	
CES9000000001    	1975	M10	       14900	
CES9000000001    	1975	M11	       14903	
CES9000000001    	1975	M12	       14946	
CES9000000001    	1976	M01	       14969	
CES9000000001    	1976	M02	       14981	
CES9000000001    	1976	M03	       14987	
CES9000000001    	1976	M04	       14985	
CES9000000001    	1976	M05	       14971	
CES9000000001    	1976	M06	       14963	
CES9000000001    	1976	M07	       14993	
CES9000000001    	1976	M08	       15007	
CES9000000001    	1976	M09	       14971	
CES9000000001    	1976	M10	       15028	
CES9000000001    	1976	M11	       15073	
CES9000000001    	1976	M12	       15075	
CES9000000001    	1977	M01	       15056	
CES9000000001    	1977	M02	       15056	
CES9000000001    	1977	M03	       15050	
CES9000000001    	1977	M04	       15075	
CES9000000001    	1977	M05	       15132	
CES9000000001    	1977	M06	       15207	
CES9000000001    	1977	M07	       15299	
CES9000000001    	1977	M08	       15328	
CES9000000001    	1977	M09	       15403	
CES9000000001    	1977	M10	       15463	
CES9000000001    	1977	M11	       15515	
CES9000000001    	1977	M12	       15538	
CES9000000001    	1978	M01	       15611	
CES9000000001    	1978	M02	       15671	
CES9000000001    	1978	M03	       15731	
CES9000000001    	1978	M04	       15797	
CES9000000001    	1978	M05	       15834	
CES9000000001    	1978	M06	       15852	
CES9000000001    	1978	M07	       15901	
CES9000000001    	1978	M08	       15891	
CES9000000001    	1978	M09	       15819	
CES9000000001    	1978	M10	       15858	
CES9000000001    	1978	M11	       15894	
CES9000000001    	1978	M12	       15911	
CES9000000001    	1979	M01	       15937	
CES9000000001    	1979	M02	       15947	
CES9000000001    	1979	M03	       15956	
CES9000000001    	1979	M04	       15977	
CES9000000001    	1979	M05	       15990	
CES9000000001    	1979	M06	       16045	
CES9000000001    	1979	M07	       16150	
CES9000000001    	1979	M08	       16229	
CES9000000001    	1979	M09	       16128	
CES9000000001    	1979	M10	       16136	
CES9000000001    	1979	M11	       16173	
CES9000000001    	1979	M12	       16180	
CES9000000001    	1980	M01	       16201	
CES9000000001    	1980	M02	       16226	
CES9000000001    	1980	M03	       16296	
CES9000000001    	1980	M04	       16583	
CES9000000001    	1980	M05	       16454	
CES9000000001    	1980	M06	       16441	
CES9000000001    	1980	M07	       16418	
CES9000000001    	1980	M08	       16410	
CES9000000001    	1980	M09	       16330	
CES9000000001    	1980	M10	       16386	
CES9000000001    	1980	M11	       16391	
CES9000000001    	1980	M12	       16373	
CES9000000001    	1981	M01	       16360	
CES9000000001    	1981	M02	       16346	
CES9000000001    	1981	M03	       16292	
CES9000000001    	1981	M04	       16260	
CES9000000001    	1981	M05	       16198	
CES9000000001    	1981	M06	       16159	
CES9000000001    	1981	M07	       16175	
CES9000000001    	1981	M08	       16110	
CES9000000001    	1981	M09	       16031	
CES9000000001    	1981	M10	       16069	
CES9000000001    	1981	M11	       16078	
CES9000000001    	1981	M12	       16073	
CES9000000001    	1982	M01	       16041	
CES9000000001    	1982	M02	       16011	
CES9000000001    	1982	M03	       16024	
CES9000000001    	1982	M04	       16010	
CES9000000001    	1982	M05	       16003	
CES9000000001    	1982	M06	       16016	
CES9000000001    	1982	M07	       15890	
CES9000000001    	1982	M08	       15930	
CES9000000001    	1982	M09	       15923	
CES9000000001    	1982	M10	       15956	
CES9000000001    	1982	M11	       15977	
CES9000000001    	1982	M12	       15981	
CES9000000001    	1983	M01	       16023	
CES9000000001    	1983	M02	       16004	
CES9000000001    	1983	M03	       16005	
CES9000000001    	1983	M04	       15990	
CES9000000001    	1983	M05	       16005	
CES9000000001    	1983	M06	       16020	
CES9000000001    	1983	M07	       16011	
CES9000000001    	1983	M08	       16016	
CES9000000001    	1983	M09	       16042	
CES9000000001    	1983	M10	       15986	
CES9000000001    	1983	M11	       15997	
CES9000000001    	1983	M12	       16008	
CES9000000001    	1984	M01	       16010	
CES9000000001    	1984	M02	       16025	
CES9000000001    	1984	M03	       16030	
CES9000000001    	1984	M04	       16075	
CES9000000001    	1984	M05	       16103	
CES9000000001    	1984	M06	       16127	
CES9000000001    	1984	M07	       16172	
CES9000000001    	1984	M08	       16224	
CES9000000001    	1984	M09	       16255	
CES9000000001    	1984	M10	       16274	
CES9000000001    	1984	M11	       16311	
CES9000000001    	1984	M12	       16282	
CES9000000001    	1985	M01	       16336	
CES9000000001    	1985	M02	       16349	
CES9000000001    	1985	M03	       16395	
CES9000000001    	1985	M04	       16430	
CES9000000001    	1985	M05	       16474	
CES9000000001    	1985	M06	       16498	
CES9000000001    	1985	M07	       16620	
CES9000000001    	1985	M08	       16619	
CES9000000001    	1985	M09	       16638	
CES9000000001    	1985	M10	       16654	
CES9000000001    	1985	M11	       16674	
CES9000000001    	1985	M12	       16694	
CES9000000001    	1986	M01	       16715	
CES9000000001    	1986	M02	       16759	
CES9000000001    	1986	M03	       16755	
CES9000000001    	1986	M04	       16765	
CES9000000001    	1986	M05	       16790	
CES9000000001    	1986	M06	       16779	
CES9000000001    	1986	M07	       16779	
CES9000000001    	1986	M08	       16800	
CES9000000001    	1986	M09	       16910	
CES9000000001    	1986	M10	       16969	
CES9000000001    	1986	M11	       17005	
CES9000000001    	1986	M12	       17021	
CES9000000001    	1987	M01	       17045	
CES9000000001    	1987	M02	       17036	
CES9000000001    	1987	M03	       17064	
CES9000000001    	1987	M04	       17109	
CES9000000001    	1987	M05	       17112	
CES9000000001    	1987	M06	       17124	
CES9000000001    	1987	M07	       17160	
CES9000000001    	1987	M08	       17172	
CES9000000001    	1987	M09	       17135	
CES9000000001    	1987	M10	       17269	
CES9000000001    	1987	M11	       17299	
CES9000000001    	1987	M12	       17347	
CES9000000001    	1988	M01	       17365	
CES9000000001    	1988	M02	       17389	
CES9000000001    	1988	M03	       17447	
CES9000000001    	1988	M04	       17452	
CES9000000001    	1988	M05	       17481	
CES9000000001    	1988	M06	       17515	
CES9000000001    	1988	M07	       17494	
CES9000000001    	1988	M08	       17544	
CES9000000001    	1988	M09	       17634	
CES9000000001    	1988	M10	       17670	
CES9000000001    	1988	M11	       17746	
CES9000000001    	1988	M12	       17736	
CES9000000001    	1989	M01	       17774	
CES9000000001    	1989	M02	       17812	
CES9000000001    	1989	M03	       17822	
CES9000000001    	1989	M04	       17840	
CES9000000001    	1989	M05	       17876	
CES9000000001    	1989	M06	       17912	
CES9000000001    	1989	M07	       17905	
CES9000000001    	1989	M08	       17989	
CES9000000001    	1989	M09	       18027	
CES9000000001    	1989	M10	       18033	
CES9000000001    	1989	M11	       18057	
CES9000000001    	1989	M12	       18075	
CES9000000001    	1990	M01	       18151	
CES9000000001    	1990	M02	       18177	
CES9000000001    	1990	M03	       18294	
CES9000000001    	1990	M04	       18377	
CES9000000001    	1990	M05	       18599	
CES9000000001    	1990	M06	       18556	
CES9000000001    	1990	M07	       18560	
CES9000000001    	1990	M08	       18457	
CES9000000001    	1990	M09	       18437	
CES9000000001    	1990	M10	       18443	
CES9000000001    	1990	M11	       18450	
CES9000000001    	1990	M12	       18468	
CES9000000001    	1991	M01	       18474	
CES9000000001    	1991	M02	       18482	
CES9000000001    	1991	M03	       18488	
CES9000000001    	1991	M04	       18485	
CES9000000001    	1991	M05	       18498	
CES9000000001    	1991	M06	       18561	
CES9000000001    	1991	M07	       18598	
CES9000000001    	1991	M08	       18567	
CES9000000001    	1991	M09	       18543	
CES9000000001    	1991	M10	       18593	
CES9000000001    	1991	M11	       18627	
CES9000000001    	1991	M12	       18641	
CES9000000001    	1992	M01	       18688	
CES9000000001    	1992	M02	       18689	
CES9000000001    	1992	M03	       18715	
CES9000000001    	1992	M04	       18739	
CES9000000001    	1992	M05	       18753	
CES9000000001    	1992	M06	       18762	
CES9000000001    	1992	M07	       18817	
CES9000000001    	1992	M08	       18883	
CES9000000001    	1992	M09	       18829	
CES9000000001    	1992	M10	       18828	
CES9000000001    	1992	M11	       18841	
CES9000000001    	1992	M12	       18878	
CES9000000001    	1993	M01	       18901	
CES9000000001    	1993	M02	       18902	
CES9000000001    	1993	M03	       18907	
CES9000000001    	1993	M04	       18938	
CES9000000001    	1993	M05	       18951	
CES9000000001    	1993	M06	       18969	
CES9000000001    	1993	M07	       19060	
CES9000000001    	1993	M08	       19028	
CES9000000001    	1993	M09	       19041	
CES9000000001    	1993	M10	       19042	
CES9000000001    	1993	M11	       19068	
CES9000000001    	1993	M12	       19109	
CES9000000001    	1994	M01	       19147	
CES9000000001    	1994	M02	       19150	
CES9000000001    	1994	M03	       19190	
CES9000000001    	1994	M04	       19223	
CES9000000001    	1994	M05	       19264	
CES9000000001    	1994	M06	       19274	
CES9000000001    	1994	M07	       19301	
CES9000000001    	1994	M08	       19306	
CES9000000001    	1994	M09	       19337	
CES9000000001    	1994	M10	       19344	
CES9000000001    	1994	M11	       19367	
CES9000000001    	1994	M12	       19388	
CES9000000001    	1995	M01	       19397	
CES9000000001    	1995	M02	       19407	
CES9000000001    	1995	M03	       19427	
CES9000000001    	1995	M04	       19434	
CES9000000001    	1995	M05	       19418	
CES9000000001    	1995	M06	       19445	
CES9000000001    	1995	M07	       19437	
CES9000000001    	1995	M08	       19429	
CES9000000001    	1995	M09	       19430	
CES9000000001    	1995	M10	       19464	
CES9000000001    	1995	M11	       19463	
CES9000000001    	1995	M12	       19466	
CES9000000001    	1996	M01	       19450	
CES9000000001    	1996	M02	       19485	
CES9000000001    	1996	M03	       19532	
CES9000000001    	1996	M04	       19515	
CES9000000001    	1996	M05	       19529	
CES9000000001    	1996	M06	       19528	
CES9000000001    	1996	M07	       19547	
CES9000000001    	1996	M08	       19504	
CES9000000001    	1996	M09	       19567	
CES9000000001    	1996	M10	       19554	
CES9000000001    	1996	M11	       19565	
CES9000000001    	1996	M12	       19571	
CES9000000001    	1997	M01	       19593	
CES9000000001    	1997	M02	       19598	
CES9000000001    	1997	M03	       19608	
CES9000000001    	1997	M04	       19603	
CES9000000001    	1997	M05	       19601	
CES9000000001    	1997	M06	       19660	
CES9000000001    	1997	M07	       19686	
CES9000000001    	1997	M08	       19617	
CES9000000001    	1997	M09	       19679	
CES9000000001    	1997	M10	       19738	
CES9000000001    	1997	M11	       19761	
CES9000000001    	1997	M12	       19766	
CES9000000001    	1998	M01	       19770	
CES9000000001    	1998	M02	       19786	
CES9000000001    	1998	M03	       19792	
CES9000000001    	1998	M04	       19816	
CES9000000001    	1998	M05	       19875	
CES9000000001    	1998	M06	       19879	
CES9000000001    	1998	M07	       19930	
CES9000000001    	1998	M08	       19959	
CES9000000001    	1998	M09	       19985	
CES9000000001    	1998	M10	       20001	
CES9000000001    	1998	M11	       20044	
CES9000000001    	1998	M12	       20079	
CES9000000001    	1999	M01	       20084	
CES9000000001    	1999	M02	       20144	
CES9000000001    	1999	M03	       20168	
CES9000000001    	1999	M04	       20237	
CES9000000001    	1999	M05	       20229	
CES9000000001    	1999	M06	       20272	
CES9000000001    	1999	M07	       20339	
CES9000000001    	1999	M08	       20375	
CES9000000001    	1999	M09	       20404	
CES9000000001    	1999	M10	       20457	
CES9000000001    	1999	M11	       20496	
CES9000000001    	1999	M12	       20540	
CES9000000001    	2000	M01	       20571	
CES9000000001    	2000	M02	       20599	
CES9000000001    	2000	M03	       20733	
